材料说明,来源类型,文件大小,大小MiB,SHA256,本地保管路径,未提交原因
libddsc.so,历史固件研究材料,9557696,9.115,5d4f23b0f8928ac7361889960ae780ab8a7d0d528766dfc198765261e772b377,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\lib\libddsc.so,禁止的固件、压缩包、模型、共享库或抓包类型
libddscxx.so,历史固件研究材料,3153856,3.008,db2601bfeac87b3b994f2f4928ebd2432ad105d834725d75a17a097a8b701cd5,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\lib\libddscxx.so,禁止的固件、压缩包、模型、共享库或抓包类型
libonnxruntime.so,历史固件研究材料,12729976,12.140,006437cc7da2dd9a8a116e3fb0c96fe9c4ec8645fccbb731f3b02082a6fbf70e,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\lib\libonnxruntime.so,禁止的固件、压缩包、模型、共享库或抓包类型
libssl.so,历史固件研究材料,568960,0.543,7b6aee772354a922c9ba426b501b870eb159acb09218a75932eed599bb662416,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\lib\libssl.so,禁止的固件、压缩包、模型、共享库或抓包类型
policy_17k.onnx,历史固件研究材料,2338186,2.230,dfb66bb295fce8ffe96c460221236670c19a0ab2605be4ae81a19888cb5320a9,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\amp_locomotion\2026-04-01_14-10-14\policy_17k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy_40k.onnx,历史固件研究材料,2338186,2.230,15abd0a8d48f1702e2dc232871b8684e1c81423cc9ffab258fa74bf51589e6d6,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\amp_locomotion\2026-04-03_09-11-48\policy_40k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy_36k.onnx,历史固件研究材料,2338186,2.230,5ef87fcae57c6badb58e59da7980a289c77c2d33a004ce9ae0c622ae6c868d8f,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\amp_locomotion\2026-04-07_13-24-17\policy_36k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy_42.5.onnx,历史固件研究材料,2338186,2.230,d6d81d37d8b47aa5b6e273e48b7fff560bdb876fc67cbdc28d985b8595a4365f,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\amp_locomotion\2026-04-07_13-42-10\policy_42.5.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
actor.onnx,历史固件研究材料,2390075,2.279,a573209745da93a209a1854c07c94e1472901fb65e1f400f97c5771271ac5b6f,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\amp_motion\20250722_14-33-53__30600\actor.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
actor.onnx,历史固件研究材料,2540171,2.422,ca08504c5d6d9a33e64f203ea86a2362c8ade7db93b0cd348542e8ee7766879a,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\amp_motion_22dof\20250915_15-25-57__58600\actor.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
actor.onnx,历史固件研究材料,2540171,2.422,6437233a134ed33509c10af6ccc2b55f09dc01891b15f72d9dbd3d9916f24fa8,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\amp_motion_22dof\20250919_16-11-28__68000\actor.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy_37k.onnx,历史固件研究材料,2121504,2.023,e40a0202e91273eb744e66647744f16f816a84da8dae71df13789d1236b69086,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\arm_sdk_locomotion\2026-04-07_13-26-00\policy_37k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy.onnx,历史固件研究材料,936775,0.893,7f46a610fe63eec1a579b06d632232e41b70a5523e59e37473cb530ca3372ddc,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dance_niuniu\policy.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy.onnx,历史固件研究材料,936775,0.893,cb50a97888bcd7f9e7574928b00c19f91059eae6277015182cda79f76c02cd4d,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dance_weibosite\policy.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
dance1subject2.20k.onnx,历史固件研究材料,936775,0.893,1dc4bc8ae47dd8cdd8eef74465a1749bd7370cd4ed4fb07ba707eb4e0848e08e,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\dance1_subject2\0602\dance1subject2.20k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
dance1_subject2_hard_80k-120k.onnx,历史固件研究材料,936775,0.893,e7621336467dc54d9cde2db5dab2ee1389c027646df3269f33ab1fd1a5cca08c,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\dance1_subject2\dance1_subject2_hard_80k-120k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy_25k.onnx,历史固件研究材料,936775,0.893,b1b068d3b53fcb3752cd4b8917923196b69a43b1894d2788b216dc0f037d6392,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\dance1_subject2\new_urdf\policy_25k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy_37k.onnx,历史固件研究材料,936775,0.893,b59eb6f0125384c0c21d2384c673fcce84d3046cc766fd29339526444639491e,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\dance1_subject2\policy_37k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy_80k.onnx,历史固件研究材料,936775,0.893,63ef804ee57268b96827457d75ef69b1ad628d28e439dc237dc8f96d349d851c,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\dance1_subject2_niuniuwu\policy_80k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
gongfu.20.5k.onnx,历史固件研究材料,936775,0.893,1e21281ad6e105635be529f0b400216a988011a9f101059b0cc15b54ff232bd3,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\gongfu\0602\gongfu.20.5k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
gongfu_jiequandao_hard_80k-110k.onnx,历史固件研究材料,936775,0.893,fe50a0f7cda725011931f23262bde1c129edf59b697f634a3ee152ff92e2b325,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\gongfu_jiequandao\gongfu_jiequandao_hard_80k-110k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy_50k.onnx,历史固件研究材料,936775,0.893,babcb6a885d77a110946c2f1023a1f97d85c50bb3dc87dce816b1ba7c9e6da8a,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\gongfu_jiequandao\new_urdf\policy_50k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy_80k.onnx,历史固件研究材料,936775,0.893,0b422836c7012b03784d6aac955f5f0493b0c7af299d3a0b67bae3f36842cb31,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\gongfu_jiequandao\policy_80k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
gunfanqishen_hard_80k-100k.onnx,历史固件研究材料,936775,0.893,63aed093c47d24b5e19fdcb85ee45d63f1c0d005f201da185601240cceb21731,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\gunfanqishen\gunfanqishen_hard_80k-100k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy_80k.onnx,历史固件研究材料,936775,0.893,87ffcea64dec4a54a86ad21784b5d37fbf876230106b433d674d777b2d272a73,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\gunfanqishen\policy_80k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
jiequandao.16k.onnx,历史固件研究材料,936775,0.893,c5f0c8db24fc40b6e5cb0466df0f27e0d5cc150166208c612e913a3a81337be5,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\jiequandao\0602\jiequandao.16k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
niuniu.15k.onnx,历史固件研究材料,936775,0.893,557128484061f5b2b11598283d8b3dfea52ab362c64eb6d35ba60596d98f50d1,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\niuniu\0602\niuniu.15k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
qishen1_25k.onnx,历史固件研究材料,936775,0.893,bbd132d4d72c592d475a47687417a42cfae424b083fc31e149d3b134542a1cf9,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\qishen1\qishen1_25k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy_23k.onnx,历史固件研究材料,936775,0.893,4ac990899403c5154d9736999839be77dc6c58e3095665ce077e2a0e07ef8b9e,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances\weibosite\policy_23k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
edu_fix_20k.onnx,历史固件研究材料,893749,0.852,e7db7dc3ce38493cb6e8051548eb8c5071dc961a81c796b1bf692d86f79af44b,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances_air\dance1_subject2\edu_fix_20k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
new_policy_30k.onnx,历史固件研究材料,893749,0.852,c5b08d3fee28d7da951895393addd2f9f8fe5bbea1e531629bbb0410d61ad9fe,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances_air\dance1_subject2\new_policy_30k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
air_urdf_40k.onnx,历史固件研究材料,893749,0.852,fdbcf61b018cee69c6dbb8491d4280c8ee41665034c24689a865a40eb3706298,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances_air\dance1_subject2_niuniuwu\air_urdf_40k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
edu_fix_15k.onnx,历史固件研究材料,893749,0.852,4fce479ca872a1057cc96a5bd778a4064a0ebc29cc3c0130362f35f9cfac853b,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances_air\gongfu\edu_fix_15k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
new_policy_25k.onnx,历史固件研究材料,893749,0.852,5a0504d7f10c534dbd6b184d68325668f16afc17c64f7b64190693c939932253,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances_air\gongfu\new_policy_25k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
edu_fix_15k.onnx,历史固件研究材料,893749,0.852,adb879da2211b8c24b3a402de2632911cb63506bd029432ea834618138b5605b,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances_air\jiequandao\edu_fix_15k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
new_policy_20k.onnx,历史固件研究材料,893749,0.852,c97f73f809cacda13187dcdd68a768f882f4c0015f0255851b3b9740cfd383ad,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances_air\jiequandao\new_policy_20k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy_12k.onnx,历史固件研究材料,893749,0.852,a8c52e939cf4c6db4c5f86665057601d838ba526042d2729f2e3e2003f2e726c,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances_air\weibosite\policy_12k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
policy_new_10k.onnx,历史固件研究材料,893749,0.852,c64400c259dac0c915c2f80652b1b42e9450a9abffa751612c94fa2bafceb392,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\dances_air\weibosite\policy_new_10k.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
20500amp1_r1air_walkrun_indelay.onnx,历史固件研究材料,2083639,1.987,1c7844dc51e0135c821fb88e5a2eefcfe52cefef1fc7bf99121335eff79b8cd3,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\locomotion_20dofs\20500amp1_r1air_walkrun_indelay.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
20500amp6_26to20_rough.onnx,历史固件研究材料,2083639,1.987,61e709ef6ee951d4a0554f3425b4f85f7da82696efbfdae035bce2f1f0bcb0ca,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\locomotion_20dofs\20500amp6_26to20_rough.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
20500r1air_rough.onnx,历史固件研究材料,2083639,1.987,457191ec85815089717065985e3fb319bd3ae6078e4e09b954b9404ea405fee1,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\locomotion_20dofs\20500r1air_rough.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
22500amp1_r1air_walkrun_indelay.onnx,历史固件研究材料,2083639,1.987,01e28730134c7473c68431837d6c3d0d2f91ec7fcad64369b3bb37e6746cd743,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\locomotion_20dofs\22500amp1_r1air_walkrun_indelay.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
23500r1air_rough.onnx,历史固件研究材料,2083639,1.987,9923b354fc2482522b520d242877e19c64230386dc457044222d61694d43a0b8,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\locomotion_20dofs\23500r1air_rough.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
29000r1air_rough.onnx,历史固件研究材料,2083639,1.987,726cd59b185ba46251cdefb15160ffed162eea982f7e25aa2bca2cad85ff66eb,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\locomotion_20dofs\29000r1air_rough.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
30000r1air_rough.onnx,历史固件研究材料,2083639,1.987,492e4c573fa89048cae8b0e92fe62073067a567f93c6e93f0e1fd3d5d63a7571,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\locomotion_20dofs\30000r1air_rough.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
63000r1air_rough.onnx,历史固件研究材料,2083639,1.987,0f5d1e00b04fd21d8daaea83aefad9103806ad633de965b089fdec5722b8b18a,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\locomotion_20dofs\63000r1air_rough.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
87500r1air_rough.onnx,历史固件研究材料,2083639,1.987,e7708f411c4b23d20c9b7bba252cfa98f58e33e8a703f2095138aa0331f27361,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\locomotion_20dofs\87500r1air_rough.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
amp1_rottorso_r1air_locomotion_rough.onnx,历史固件研究材料,2083639,1.987,bba86eb3c6c650c5ff36e6664942e9f1b030f92bbb9ee477cc490c78850c51fe,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\locomotion_20dofs\amp1_rottorso_r1air_locomotion_rough.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
amp3_hardrough_r1air_locomotion_rough.onnx,历史固件研究材料,2083639,1.987,a64b8d20597c752d7582f81527d36c2e931e03476346e96e5662564ee6fef9f9,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\locomotion_20dofs\amp3_hardrough_r1air_locomotion_rough.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
amp6_26to20_r1air_locomotion_new.onnx,历史固件研究材料,2083639,1.987,95b0f99889121e6560313264bdb1d12639672587cfa7f3efe024a507a5996463,C:\zyh\work\宇树固件\unitree_R1_Air_Edu_Pro_1.4.2.8\extracted\modules_unpacked\ai_sport_1.0.2.154\ai_sport\module\ai_sport\file\unitree\module\ai_sport\net\motions\locomotion_20dofs\amp6_26to20_r1air_locomotion_new.onnx,禁止的固件、压缩包、模型、共享库或抓包类型
